9952160796201401,.b1002301x,The theory and practice of socialism.,Random House,[c1936]
9952176221201401,.b11710421,"Public regulation of competitive practices in business enterprise, by Myron W. Watkins and the Division of Industrial Economics of the Conference Board.","National Industrial Conference Board, Inc.,",[c1940]
9952176222701401,.b11713008,George N. Peek and the fight for farm parity.,University of Oklahoma Press,[1954]
9952176318001401,.b11712521,"Agrarian policy of the Chinese Communist Party, 1921-1959.",Asia Publishing House,[1960]
9952176324701401,.b11713641,"How great cities are fed, by W.P. Hedden ...",D.C. Heath and Company,[c1929]
9952176333901401,.b11711255,"The theory and empirical analysis of production : [papers] Murray Brown, editor.","National Bureau of Economic Research; distributed by Columbia University Press,",1967.
9952176337501401,.b11710809,"The integration of industrial operation : a statistical and descriptive analysis of the development and growth of industrial establishments and of the size, scope and structure of combinations of industrial establishments operated from central offices, by Willard L. Thorp.","Govt. print. off.,",1924.
9952176338501401,.b11711991,"United States agriculture: perspectives and prospects. Background papers prepared for the use of participants and the final report of the Seventh American Assembly, Arden House, Harriman Campus of Columbia University, Harriman, New York, May 5-8, 1955.","American Assembly, Graduate School of Business, Columbia University",[1955]
9952176341201401,.b11711590,Technical choice innovation and economic growth : essays on American and British experience in the nineteenth century / Paul A. David.,"Cambridge University Press,",1975.
9952176398301401,.b11717932,Other people's property / Bernard H. Siegan.,"Lexington Books,",c1976.
9952176403301401,.b11726635,A social history of English law / Alan Harding.,"Penguin Books,",c1966.
9952176405801401,.b11726349,"The Progress of continental law in the nineteenth century, by various authors.","Rothman Reprints,",1969.
9952176422601401,.b11738492,"Data structures and algorithms in Java / Michael T. Goodrich, Roberto Tamassia.","John Wiley,",c2001.
9952176454301401,.b11718973,Urban land economics and public policy [by] Richard B. Andrews.,Free Press,[1971]
9952176458601401,.b11718547,"Energy research and development / J. Herbert Holloman. [i.e. Hollomon], Michel Grenon.","Ballinger Pub. Co.,",1975.
9952176502201401,.b11732568,"Union democracy; the internal politics of the International Typographical Union [by] Seymour Martin Lipset, Martin A. Trow [and] James S. Coleman. With a foreword by Clark Kerr.",Free Press,[1956]
9952176505301401,.b11732234,"The decline of the I. W. W., by John S. Gambs, PH. D.",Columbia University press;,1932.
9952176675801401,.b11812606,Your wish is my command : programming by example / edited by Henry Lieberman.,"Morgan Kaufmann Publishers,",2001.
9952176829201401,.b11820561,"Cultures of creativity : the centennial exhibition of the Nobel prize / Ulf Larsson, editor ; [English language translation by Daniel M. Olson].","Science History Publications,",2001.
9952177576701401,.b13736279,97 things every programmer should know : collective wisdom from the experts / edited by Kevlin Henney.,"O'Reilly,",2010.
9952177585701401,.b11976172,PC hardware and A+ handbook / Kate J. Chase.,"Microsoft Press,",c2004.
9952177932501401,.b11980734,"From Gutenberg to the Internet : a sourcebook on the history of information technology / edited, with an introductory essay and an annotated timeline by Jeremy M. Norman.","Historyofscience.com,",2005.
9952179570801401,.b13891868,Cloud computing : web-based dynamic IT services / Christian Baun ... [et al.].,"Springer,",c2011.
9952179693601401,.b13839172,Visual complexity : mapping patterns of information / Manuel Lima.,"Princeton Architectural Press,",c2011.
9952180416801401,.b19003183,"App Inventor 2 : create your own Android apps / David Wolber, Hal Abelson, Ellen Spertus, and Liz Looney.","O'Reilly,",2014.
9952181419401401,.b17458298,Algorithms unlocked / Thomas H. Cormen.,"The MIT Press,",[2013]
9952160776701401,.b10029552,"No compromise; the conflict between two worlds, by Melvin Rader.","Macmillan,",1939.
9952160789701401,.b1000144x,The economics of the iron and steel industry ... by Carroll R. Daugherty...Melvin G. de Chazeau...and Samuel S. Stratton...,"Pub. for the Bureau of business research, University of Pittsburgh, by McGraw-Hill book company, inc.,",1937.
9952160821801401,.b10030074,The Many faces of communism / edited by Morton A. Kaplan.,"Free Press,",c1978.
9952160835101401,.b10029643,"Fascism and the industrial leadership in Italy, 1919-1940; a study in the expansion of private power under fascism.","University of California Press,",1971.
9952160835801401,.b1002489x,The naked god; the writer and the Communist Party.,Praeger,[1957]
9952160856401401,.b10026812,Marx and the Marxists; an outline of practice and theory.,Benn;,1973.
9952160874601401,.b10019091,"Vice president in charge of revolution, by Murray D. Lincoln, as told to David Karp.",McGraw-Hill,[1960]
9952160889201401,.b10028961,In Hitler's shadow; the anatomy of American Nazism [by] Leland V. Bell.,"Kennikat Press,",1973.
9952160905701401,.b10000082,Trends in the world aluminum industry.,Published for Resources for the Future by the Johns Hopkins Press,[c1967]
9952161365101401,.b10034067,Federal tax treatment of State and local securities.,Brookings Institution,[1963]
9952161377001401,.b10031558,The unbounded frame: freedom and community in nineteenth century American utopianism.,"Greenwood Press,",[1973]
9952161429201401,.b10027683,Ideology and organization in Communist China/  Franz Schurmann.,"University of California Press,",1966.
9952161439401401,.b1002217x,Marxism and the origins of British socialism; the struggle for a new consciousness.,Cornell University Press,[1973]
9952161495701401,.b10032034,"The inter-ally debts; an analysis of war and post-war public finance, 1914-1923, by Harvey E. Fisk.","Bankers Trust Company,",1924.
9952161497701401,.b10034778,"Money and monetary policy in China, 1845-1895 [by] Frank H.H. King.","Harvard University Press,",1965.
9952161518801401,.b10020378,Herr Eugen Duhring's revolution in science (anti-Duhring) by Frederick Engels.,International Publishers,[c1939]
9952161524301401,.b10023987,Christianity and communism.,"Association Press,",1948.
9952161548901401,.b10025133,World communism divided [by] William E. Griffith.,Foreign Policy Association,[1964]
9952161580601401,.b10061721,The political dynamics of European economic integration.,"Stanford University Press,",1963.
9952162356401401,.b10162860,The green PC : making choices that make a difference / Steven Anzovin.,"Windcrest/McGraw-Hill,",c1993.
9952162376201401,.b10161673,The Digital word : text-based computing in the humanities / edited by George P. Landow and Paul Delany.,"MIT Press,",c1993.
9952162737601401,.b10174849,"Critical food issues of the eighties / edited by Marylin Chou, David P. Harmon, Jr.","Pergamon Press,",c1979.
9952162762001401,.b1020071x,"Revenue sharing : the second round / Richard P. Nathan, Charles F. Adams, Jr., and associates, with the assistance of Andre Juneau and James W. Fossett.","Brookings Institution,",c1977.
9952163957001401,.b10348943,Politics and markets : the world's political economic systems / Charles E. Lindblom.,"Basic Books,",c1977.
9952163979601401,.b10350809,"Energy futures : industry and the new technologies / Stewart W. Herman, James S. Cannon with Alfred J. Malefatto ; editor, Leonard H. Orr.","Ballinger Pub. Co.,",1977.
9952164320801401,.b10369405,Les Thibault.,"Editions de la Nouvelle revue francaise,",1922-[40]
9952164624501401,.b10392701,Law and economics : an introductory analysis / Werner Z. Hirsch.,"Academic Press,",c1979.
9952165030901401,.b10446862,History of programming languages / edited by Richard L. Wexelblat.,"Academic Press,",1981.
9952165228801401,.b10471613,The C++ programming language / Bjarne Stroustrup.,"Addison-Wesley,","[1995], c1991."
9952165520101401,.b10494480,"Marcel Proust / by Georges Cattaui ; translated by Ruth Hall. With a foreword: The life and after-life of Marcel Proust, by P. de Boisdeffre.","Minerva Press,","1968, c1967."
9952166153001401,.b10604637,Real-time computing : with applications to data acquisition and control / edited by Duncan A. Mellichamp.,"Van Nostrand Reinhold,",c1983.
9952166658901401,.b10667301,"The promise of power : the emergence of the legal profession in Massachusetts, 1760-1840 / Gerard W. Gawalt.","Greenwood Press,",1979.
9952167668201401,.b10778196,"German monetary theory, 1905-1933 / by Howard S. Ellis.",Harvard Univ. Press,[c1934]
9952167693901401,.b10772881,Data structures and algorithm analysis in C++ / Mark Allen Weiss.,"Addison-Wesley,",1994.
9952167757601401,.b10797403,Java in a nutshell : a desktop quick reference / David Flanagan.,"O'Reilly,",c1997.
9952167898801401,.b10796526,"The Java application programming interface / James Gosling, Frank Yellin, the Java team.","Addison-Wesley Pub. Co.,",c1996.
9952167899101401,.b10796496,"The Java programming language / Ken Arnold, James Gosling.","Addison-Wesley Pub. Co.,",c1996.
9952167911501401,.b10783210,The human factor : designing computer systems for people / Richard Rubinstein and Harry Hersh ; with the assistance of Henry Ledgard.,"Digital Press,",c1984.
9952168921201401,.b10879195,"Digital deli : the comprehensive, user-lovable menu of computer lore, culture, lifestyles, and fancy / by the Lunch Group & guests ; edited by Steve Ditlea.","Workman Pub.,",c1984.
9952169101001401,.b10922283,Proust.,"Yale University Press,",1956.
9952169983301401,.b11239207,Energy: the new era [by] S. David Freeman.,Vintage Books,[1974]
9952170509001401,.b11291710,"The anarchists, their faith and their record, including sidelights on the royal and other personages who have been assasinated, by Ernest Alfred Vizetelly, with six illustrations.",John Lane;,1911.
9952172757401401,.b11107649,"Mission-critical Java project management : business strategies, applications, and development/ Gregory C. Dennis and James R. Rubin.","Addison-Wesley,",1999.
9952173181901401,.b11137344,Concurrent programming : the Java progamming language / Stephen J. Hartley.,"Oxford University Press,",1998.
9952173395401401,.b11386721,The art of computer programming / Donald E. Knuth.,"Addison-Wesley,",c1997-c1998.
9952173474001401,.b11385777,The study of the future : an introduction to the art and science of understanding and shaping tomorrow's world / by Edward Cornish with members and staff of the World Future Society.,"The Society,",c1977.
9952174310801401,.b11514097,"Introduction to computer architecture / Harold S. Stone, editor ; Tien Chi Chen ... [et al.].","Science Research Associates,",c1980.
9952174327201401,.b11515077,Understanding Ada / Kenneth C. Shumate.,"Harper & Row,",c1984.
9952174984901401,.b11620043,Memoirs of my people through a thousand years / selected and edited by Leo W. Schwarz.,"Jewish Publication Society of America,",1943.
9952174985201401,.b11620717,"Latin writers of the fifth century, by Eleanor Shipley Duckett ... with an introduction by Eric Milner-White.",H. Holt and company,[c1930]
9952174986201401,.b11620596,A history of early Christian literature.,University of Chicago Press,[1942]
9952175142801401,.b11612654,Two worlds; an Edinburgh Jewish childhood.,"Harcourt, Brace",[c1956]
9952175215801401,.b11422002,The mind tool : computers and their impact on society / Neill Graham.,"West Pub. Co.,",c1980.
9952175220201401,.b11626252,Islam in modern history.,"Princeton University Press,",1957.
9952175336601401,.b11428399,Exploring chaos : a guide to the new science of disorder / edited by Nina Hall.,"W.W. Norton,",1994.
9952175588901401,.b11643687,"The Latin works and the correspondence of Huldreich Zwingli, together with selections from his German works, edited, with introductions and notes, by Samuel Macauley Jackson; translations by Henry Preble, Walter Lichtenstein, and Lawrence A. McLouth ...","G. P. Putnam's sons,",1912-
9952175639701401,.b11653899,The nature and truth of the great religions; toward a philosophy of religion.,C.E. Tuttle Co.,[1966]
9952175849901401,.b11660417,"The Iliad; ed., with apparatus criticus, prolegomena, notes, and appendices, by Walter Leaf ...","Macmillan and Co., limited;",1900-1902.
9952175967401401,.b11696576,"Business barometers used in the management of business and investment of money; a text book on applied economics for merchants, bankers and investors, by Roger W. Babson.","Babson's Reports, incorporated",[c1937]
9952175969501401,.b11696333,Gold and the dollar crisis; the future of convertibility.,"Yale University Press,",1961.
9952175973201401,.b11698779,Conservation in the United States [by] A.F. Gustafson.,"Comstock Pub. Co.,",1949.
9952175978501401,.b11698524,"The quit-rent system in the American colonies, by Beverley W. Bond, jr. ... with an introduction by Charles M. Andrews.","Yale University Press; [etc., etc.,]",1919.
9952175988801401,.b11693915,The new monetary system of the United States ...,"National Industrial Conference Board, inc.,",1934.
9952176006601401,.b11692832,The world money maze; national currencies in international payments.,"Yale University Press,",1966.
9952176007601401,.b1169273x,International banking and finance [by] Francis A. Lees.,Wiley,[1974]
9952176074901401,.b11694257,"The monetary problem; gold and silver. Final report of the Royal commission appointed to inquire into the recent changes in the relative values of the precious metals, presented to both houses of Parliament, 1888. Reprinted by permission of the British Government, edited by Ralph Robey ... With a foreword by Nicholas Murray Butler.","Columbia University Press,",1936.
9952176111501401,.b11689924,"Strike injunctions in the new South, by Duane McCracken ... with a foreword by Maurice T. Van Hecke.","The University of North Carolina Press,",1931.
9952176117701401,.b11691207,Financial intermediaries in the American economy since 1900.,"Princeton University Press,",1958.
9952176130101401,.b1169046x,Modern capital theory.,"Columbia University Press,",1965.
9952176130901401,.b11690422,Capital formation in the Industrial Revolution; edited with an introduction by Francois Crouzet.,"Methuen,",1972.
9952176172401401,.b11728942,Brimstone: the stone that burns; the story of the Frasch sulphur industry.,Van Nostrand,[1959]
9952176216801401,.b11710755,Pioneers of American business. Compiled by Sterling G. Slappey.,Grosset & Dunlap,[1973]
9952176218801401,.b11710603,"Problems in economic development; proceedings of a conference held by the International Economic Association, edited by E. A. G. Robinson.",Macmillan;,1965.
9952176223601401,.b11712934,Earthbound China; a study of rural economy in Yunnan; by Hsiao-Tung Fei ... and Chih-I Chang.,University of Chicago Press,[1945]
9952176286601401,.b11728371,Western forest industry; an economic outlook [by] John A. Guthrie [and] George R. Armstrong.,"Published for Resources for the Future, inc., by the Johns Hopkins Press",[1961]
9952176305301401,.b11709947,"Rate of profit, distribution, and growth: two views [by] J. A. Kregel.",Aldine-Atherton,[1971]
9952176327101401,.b11712284,Can we solve the farm problem? An analysis of Federal aid to agriculture. With the report and recommendations of the Committee on Agricultural Policy.,"Twentieth Century Fund,",1955.
9952176328301401,.b11712247,The agricultural commodity programs; two decades of experience [by] Murray R. Benedict [and] Oscar C. Stine.,"Twentieth Century Fund,",1956.
9952176339901401,.b11711784,Perspectives on technology / Nathan Rosenberg.,"Cambridge University Press,",1976.
9952176405401401,.b11726386,Law and politics in the Middle Ages : an introduction to the sources of medieval political ideas / by Walter Ullmann.,"Cornell University Press,",1975.
9952176449201401,.b11719321,They would rule the Valley.,,1947.
9952176455601401,.b11718845,"A documentary history of conservation in America. Edited by Robert McHenry, with Charles Van Doren. Introd. by Lorus and Margery Milne.",Praeger,[1972]
9952176456501401,.b11718754,"Land reform and development in the Middle East; a study of Egypt, Syria, and Iraq. Issued under the auspices of the Royal Institute of International Affairs.","Oxford University Press,",1962.
9952176472701401,.b11726970,"Law and social process in United States history; five lectures delivered at the University of Michigan November 9, 10, 11, 12, and 13, 1959. Foreword by Allan F. Smith.","Da Capo Press,",1972 [c1960]
9952176485801401,.b1173162x,"Enlightened self-interest; a study of educational programs of trade associations, by Dorothy Rowden.","American association for adutl education,",[c1937]
9952176505701401,.b11732179,French labor from popular front to liberation [by] Henry W. Ehrmann.,"Oxford university press,",1947.
9952176514601401,.b11732866,"The international labour movement, by John Price. Issued under the auspices of the Royal institute of international affairs.","Oxford university press,",1945.
9952176531201401,.b11733275,Big Bill Haywood and the radical union movement [by] Joseph R. Conlin.,Syracuse University Press,[1969]
9952176533301401,.b11716216,"The history of the grain trade in France, 1400-1710, by Abbott Payson Usher ...","Harvard University Press,",1913.
9952176533901401,.b11716174,Sugar. Facts and figures ...,,[1949]
9952176675601401,.b11812631,Missing data / Paul D. Allison.,"Sage Publications,",c2002.
9952176866101401,.b11863754,Elements of user experience / Jesse James Garrett.,"Pearson Education,",2002.
9952177038901401,.b11826204,"Communication networks : fundamental concepts and key architectures / Albert Leon-Garcia, Indra Widjaja.","McGraw-Hill,",c2000.
9952177039301401,.b11826186,Understanding data communications and networks / William A. Shay.,"PWS,",c1999.
9952177193101401,.b1189524x,TCP/IP clearly explained / Pete Loshin.,"Morgan Kaufmann,",c2003.
9952177275401401,.b11912583,A history of modern computing / Paul E. Ceruzzi.,"MIT Press,",2003.
9952177516701401,.b11936666,Who invented the computer? : the legal battle that changed computing history / Alice Rowe Burks ; foreword by Douglas Hofstadter.,"Prometheus Books,",2003.
9952177937201401,.b11980229,Sync : the emerging science of spontaneous order / Steven Strogatz.,"Hyperion,",c2003.
9952179931601401,.b18014574,"Computer : a history of the information machine / Martin Campbell-Kelly, William Aspray, Nathan Ensmenger, Jeffrey R. Yost.","Westview Press, A Member of the Perseus Books Group,",[2014]
9952181482401401,.b17721398,"Encyclopedia of pseudoscience / William F. Williams, general editor.","Facts On File,",c2000.
9952160808701401,.b10026368,Marxism in modern France.,"Columbia University Press,",1966.
9952160825601401,.b10002339,"Steel--dictator, by Harvey O'Connor ...",The John Day Company,[c1935]
9952160898501401,.b10000367,The raft fishermen; tradition & change in the Brazilian peasant economy.,Indiana University Press for International Affairs Center,[c1970]
9952161440601401,.b1002203x,Ujamaa - essays on socialism [by] Julius K. Nyerere.,Oxford University Press,[1971]
9952161514501401,.b10020615,Communist and co-operative colonies; translated by Ernest F. Row.,Crowell,[193-]
9952161582801401,.b10060224,The Economics of public finance; essays by Alan S. Blinder and [others],Brookings Institution,[1974]
9952161817401401,.b10071714,"Notes from the Caroline underground : Alexander Leighton, the Puritan Triumvirate, and the Laudian reaction to nonconformity / by Stephen Foster.","Published for the Conference on British Studies and Wittenberg University by Archon Books,",1978.
9952162152501401,.b10101032,Novell's guide to NetWare LAN analysis / Laura Chappell.,"Novell Press,",c1993.
9952162442501401,.b10140463,"Cardinal Newman; a biographical and literary study, by Bertram Newman.","G. Bell and sons ltd.,",1925.
9952162448801401,.b1014089x,"Concurrent systems : an integrated approach to operating systems, database and distributed systems / Jean Bacon.","Addison-Wesley,",c1993.
9952162482501401,.b10153123,"Energy and economic growth in the United States / Edward L. Allen ; Institute for Energy Analysis, Oak Ridge Associated Universities.","MIT Press,",1979.
9952162761701401,.b10200745,"Regimes for the ocean, outer space, and weather / Seyom Brown ... [et al.].","Brookings Institution,",c1977.
9952163179201401,.b10249540,"Trade union women : a study of their participation in New York City locals / Barbara M. Wertheimer, Anne H. Nelson.",,1975.
9952164367201401,.b10383104,Monetary vs. fiscal policy [by] Milton Friedman & Walter W. Heller.,Norton,[1969]
9952166670401401,.b10660100,Grant proposals that succeeded / edited by Virginia White.,"Plenum Press,",c1983.
9952166841201401,.b10655323,Computer organization and programming / C. William Gear.,"McGraw-Hill,",c1980.
9952167696201401,.b10772741,"Mr. William Shakespeares comedies, histories & tragedies.","Yale University Press,",1954.
9952167888501401,.b1079332x,How many subjects? : statistical power analysis in research / Helena Chmura Kraemer and Sue Thiemann ; foreword by Victor H. Denenberg.,"Sage Publications,",c1987.
9952168429501401,.b10843723,Process and politics in library research : a model for course design / Deborah Fink.,"American Library Association,",1989.
9952168834101401,.b10880823,"Les mal aimes, piece en troîs actes.",G. Grasset,[1945]
9952168877801401,.b10927013,"Proust et le roman, essai sur les formes et techniques du roman dans ""A la recherche du temps perdu.""","Gallimard,",1971.
9952168880301401,.b10926914,Great ideas in computer science : a gentle introduction / Alan W. Biermann.,"MIT Press,",c1997.
9952169263801401,.b11190000,"ENIAC, the triumphs and tragedies of the world's first computer / Scott McCartney.","Walker,",1999.
9952170391101401,.b11294036,"Object-oriented languages, systems, and applications / edited by Gordon Blair ... [et al.].","Halsted Press,",c1991.
9952170442501401,.b11278316,"C, a reference manual / Samuel P. Harbison, Guy L. Steele, Jr.","Prentice-Hall,",c1995.
9952170443801401,.b1127816x,Managing your documentation projects / JoAnn T. Hackos.,"J. Wiley,",c1994.
9952170444101401,.b11278134,"Handbook of usability testing : how to plan, design, and conduct effective tests / Jeffrey Rubin.","Wiley,",c1994.
9952170591701401,.b11317218,Inventing the Internet / Janet Abbate.,"MIT Press,",c1999.
9952171035801401,.b11339354,"Leda : a platform for combinatorial and geometric computing / Kurt Mehlhorn, Stefan Naher.","Cambridge University Press,",1999.
9952171072001401,.b11374779,Continuing energy crisis in America.,,[1975]
9952171131001401,.b11358555,"Data communications, computer networks, and open systems / Fred Halsall.","Addison-Wesley,",c1992.
9952172368201401,.b11064237,"Unemployment versus inflation? : an evaluation of the Phillips Curve / Milton Friedman ; with a British commentary The end of demand management, how to reduce unemployment in the late 1970's by David E. W. Laidler.","Institute of Economic Affairs,",1975.
9952172846401401,.b11087572,"The art of Prolog : advanced programming techniques / Leon Sterling, Ehud Shapiro.","MIT Press,",c1986.
9952173049801401,.b11106190,The cognitive connection : thought and language in man and machine / by Howard Levine and Howard Rheingold.,"Prentice Hall Press],",1986.
9952173071401401,.b11141670,ASP in a nutshell : a desktop quick reference / A. Keyton Weissinger,O'Reilly & Associates,c1999.
9952173195001401,.b11135852,"Treatises /: Translated and edited by Roy J. Deferrari, with The dress of virgins, trans[lated by] Angela Elizabeth Keenan; Mortality, trans[lated by] Sister George Edward Conway.","Fathers of the Church,",1958.
9952173197501401,.b11135578,"Saint Peter Chrysologus, Selected sermons : and, Saint Valerian, Homilies / Translated by George E. Ganss.","Fathers of the Church,",1953.
9952173483301401,.b11416452,Introduction to PASCAL / Neill Graham.,"West Pub. Co.,",c1980.
9952174197101401,.b1150979x,Ada : an introduction / Sabina Saib.,"Holt, Rinehart and Winston,",c1985.
9952174290701401,.b11518716,"Computing in the information age / Nancy Stern, Robert A. Stern.","Wiley,",c1993.
9952174593601401,.b11572358,IBM's token-ring networking handbook / George C. Sackett.,"McGraw-Hill,",1993.
9952174787701401,.b11583290,"The story of American dissent, by John M. Mecklin.","Harcourt, Brace and company",[c1934]
9952174795301401,.b1158354x,American culture and religion; six essays.,"Southern Methodist University Press,",1951.
9952175456401401,.b11639957,The power of perfect liberty; out of Japan: a creative breakthrough in humanity's quest for a new man in a new age.,Prentice-Hall,[1971]
9952175712901401,.b11644540,A history of the Baptists. With a foreword by Kenneth Scott Latourette.,Judson Press,[1950]
9952175719301401,.b11644308,"Puritanism and liberty, being the Army debates (1647-9) from the Clarke manuscripts with supplementary documents selected and edited with an introduction by A.S.P. Woodhouse; foreword by A.D. Lindsay.",J.M. Dent and sons limited,[1938]
9952175722701401,.b11628522,"Papal revenues in the Middle Ages, by William E. Lunt.","Columbia University Press,",1934.
9952175844401401,.b11660648,The foundations of faith and morals; an anthropological analysis of primitive beliefs and conduct with special reference to the fundamental problems of religion and ethics ... by Bronislaw Malinowski.,"Oxford University Press, H. Milford,",1936.
9952175997801401,.b11696783,"Populists, plungers, and progressives; a social history of stock and commodity speculation, 1890-1936, by Cedric B. Cowing.","Princeton University Press,",1965.
9952176073901401,.b1169435x,"Gold and the gold standard; the story of gold money, past, present and future, by Edwin Walter Kemmerer ...","McGraw-Hill Book Company, inc.,",1944.
9952176075201401,.b11694221,"Golden avalanche, by Frank D. Graham & Charles R. Whittlesey.",Princeton University Press;,1939.
9952176101701401,.b11695304,International short term capital movements.,"Kelley,",1965.
9952176113401401,.b11689833,"Professors, unions, and American higher education, by Everett Carll Ladd, Jr., and Seymour Martin Lipset. Prepared for the Carnegie Commission on Higher Education.","Carnegie Commission on Higher Education,",1973]
9952176118101401,.b11691153,"The Bank for international settlements, by Paul Einzig.","Macmillan and co., limited,",1930.
9952176133201401,.b11691980,"The Second Bank of the United States, by Ralph C.H. Catterall.","University of Chicago Press,",1903.
9952176147101401,.b11685852,"The Jews, their history, culture, and religion / edited by Louis Finkelstein.","Jewish Publication Society of America,",1949.
9952176197201401,.b11714475,"Farm policies and politics in the Truman years, by Allen J. Matusow.","Harvard University Press,",1967.
9952176448701401,.b11719394,The Pacific salmon fisheries; a study of irrational conservation [by] James A. Crutchfield and Giulio Pontecorvo.,Published for Resources for the Future by Johns Hopkins Press,[1969]
9952176732401401,.b11795499,Design patterns : elements of reusable object-oriented software / Erich Gamma ... [et al.].,"Addison-Wesley,",c1995.
9952176958201401,.b11864655,User and task analysis for interface design / JoAnn T. Hackos and Janice C. Redish.,"Wiley,",c1998.
9952177040401401,.b1182346x,Women and computing.,"Association for Computing Machinery,",c2002.
9952177430601401,.b11908282,Behind the blip : essays on the culture of software / Matthew Fuller.,"Autonomedia,",c2003.
9952177952501401,.b11980047,Issues of human computer interaction / [edited by] Anabela Sarmento.,"IRM Press,",c2005.
9952179132201401,.b13132957,Just Java 2 / Peter van der Linden.,"Sun Microsystems Press,",c2004.
9952179380501401,.b13389452,Introduction to algorithms / Thomas H. Cormen ... [et al.].,"MIT Press,",c2009.
9952180840101401,.b19083920,Android concurrency / G. Blake Meike.,"Addison-Wesley,",[2016]
9952160804501401,.b10020858,"Twentieth century socialism; what it is not; what it is; how it may come, by Edmond Kelly.","Longmans, Green, and co.,",1910.
9952160832301401,.b10029709,Fascism in action. A documented study and analysis of fascism in Europe. Prepared at the instance and under the direction of Representative Wright Patman.,"U.S. Govt. Print. Off.,",1947.
9952160868401401,.b10025911,The strategy of deception: a study in world-wide communist tactics.,"Farrar, Straus",[1963]
9952160870601401,.b10019352,"The credit union movement: origins and development, 1850-1970, by J. Carroll Moody [and] Gilbert C. Fite.",University of Nebraska Press,[1971]
9952160888601401,.b1002900x,"German theories of the corporative state, with special reference to the period 1870-1919, by Ralph H. Bowen.",Whittlesey House,[1947]
9952160900601401,.b10000288,"The common wealth in ocean fisheries; some problems of growth and economic allocation [by] Francis T. Christy, Jr. and Anthony Scott.",Published for Resources for the Future by the Johns Hopkins Press,[c1965]
9952160905301401,.b10028523,Communism in Indian politics [by] Bhabani Sen Gupta.,"Columbia University Press,",1972.
9952161365401401,.b10034031,"Tax incentives and capital spending; papers. Gary Fromm, editor.",Brookings Institution,[1971]
9952161409901401,.b10001074,Women in British Trade unions : 1874-1976 / Norbert C. Soldon.,Gill and MacMillan ;,1978.
9952161427801401,.b1002783x,"Forward from liberalism, by Stephen Spender.","V. Gollancz ltd.,",1937.
9952161468601401,.b10032861,Federal tax policy [by] Joseph A. Pechman.,Brookings Institution,[1971]
9952161495501401,.b1003206x,"International financial aid [by] Wolfgang G. Friedmann, George Kalmanoff [and] Robert F. Meagher.","Columbia University Press,",1966.
9952161498501401,.b10034699,"War finances in the Netherlands up to 1918, by M.J. Van der Flier, LL. D.",The Clarendon Press;,1923.
9952161506601401,.b10028407,Up from communism : conservative odysseys in American intellectual history / John P. Diggins.,"Harper & Row,",[1975]
9952161510501401,.b10028018,"The strategy and tactics of world communism. Report [of] Subcommittee No. 5, National and International Movements, with Supplement I, One hundred years of communism, 1848-1948, and Supplement II, Official protests of the United States Government against Communist policies or actions, and related correspondence. [July 1945-Dec. 1947]","U.S. Govt. Print., Off.,",1948.
9952161520201401,.b10024293,The politics of despair.,Basic Books,[1958]
9952161545101401,.b10025340,The twilight of capitalism / by Michael Harrington.,"Simon and Schuster,",c1976.
9952161581601401,.b10061605,Foreign economic policy for the United States.,"Harvard Univ. Press,",1948.
9952161584901401,.b10059970,"Expenditures of the Russo-Japanese War, by Gotaro Ogawa ...","Oxford University Press,",1923.
9952161585401401,.b1005991x,"War and armament expenditures of Japan, by Giichi Ono.","Oxford university,",1922.
9952161842101401,.b1006316x,"The retirement of national debts; the theory and history since the world war, by William Withers, PH. D.",Columbia university press;,1932.
9952162331801401,.b10115730,"Power to the teacher : how America's educators became militant / Marshall O. Donley, Jr.","Indiana University Press,",c1976.
9952162807901401,.b10186694,Handbook of theoretical computer science / edited by Jan van Leeuwen.,Elsevier ;,"1994, c1990."
9952163878301401,.b10321949,The UFO enigma : the definitive explanation of the UFO phenomenon / Donald H. Menzel & Ernest H. Taves ; introd. by Fred L. Whipple.,"Doubleday,",1977.
9952164212001401,.b10366660,Simulation : a statistical perspective / Jack P.C. Kleijnen and Willem van Groenendaal.,"J. Wiley,",c1992.
9952164312301401,.b10363038,The politics of energy / Barry Commoner.,"Knopf,",1979.
9952164506901401,.b10392166,The Action francaise and revolutionary syndicalism / by Paul Mazgaj.,"University of North Carolina Press,",c1979.
9952164566701401,.b10415749,"Knowledge, its creation, distribution, and economic significance / by Fritz Machlup.","Princeton University Press,",c1980-1983.
9952164667401401,.b10411641,The theory of information and coding : a mathematical framework for communication / Robert J. McEliece ; with a foreword by Mark Kac.,"Addison-Wesley Pub. Co., Advanced Book Program,",1977.
9952165155101401,.b10485879,Threaded interpretive languages : their design and implementation / R.G. Loeliger.,"BYTE Books,",c1981.
9952166452701401,.b10604662,Programming in Modula-2 / Niklaus Wirth.,"Springer-Verlag,",1983.
9952166878201401,.b10680160,Writing efficient programs / Jon Louis Bentley.,"Prentice-Hall,",c1982.
9952166938501401,.b10659171,Power and the pulpit in Puritan New England / Emory Elliott.,"Princeton University Press,",[1975]
9952168098401401,.b10807548,Designing and implementing local area networks / Dimitris N. Chorafas.,"McGraw-Hill,",c1984.
9952169080101401,.b10910529,La ville dont le prince est un enfant; trois actes.,Gallimard,[1951]
9952169141601401,.b10922210,Les Critiques de notre temps et Proust. [Presentation par Jacques Bersani],Garnier,[1971]
